Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
United Kingdom,GBR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.295253654,1.42753561,1.637202192,1.856111784,2.359320382,3.016397393,3.401362257,3.682190566,4.398093979,5.421299859,5.902191802,8.021948455,9.868618031,13.54589793,17.36207964,22.79793513,23.01554355,27.56046457,31.37780344,35.1429075,41.16427196,37.83117384,..,..,..
United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,20.17585917,20.01616987,19.88539373,19.76684067,19.65767151,19.55440619,19.45356464,19.3516668,19.24523261,19.13078199,19.00483488,18.86403144,18.70943322,18.54262313,18.36442492,18.17562277,17.97700083,17.76934327,17.55343424,17.33005793,17.09999847,17.01135685,16.9246017,16.83980671,16.75704556
United Kingdom,GBR,Rural population,SP.RUR.TOTL,11882071,11833494,11806054,11790442,11792225,11811097,11836875,11866919,11894900,11913937,11928644,11933162,11919967,11893053,11867091,11830149,11794171,11721725,11635996,11547191,11413223,11394887,11441708,11533920,11600232
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.82414083,79.98383013,80.11460627,80.23315933,80.34232849,80.44559381,80.54643536,80.6483332,80.75476739,80.86921801,80.99516512,81.13596856,81.29056678,81.45737687,81.63557508,81.82437723,82.02299917,82.23065673,82.44656576,82.66994207,82.90000153,82.98864315,83.0753983,83.16019329,83.24295444
United Kingdom,GBR,Urban population,SP.URB.TOTL,47010443,47286179,47564425,47857135,48195680,48590109,49009945,49455544,49912095,50362333,50837721,51325648,51791033,52245947,52752909,53257851,53812829,54244275,54653004,55083809,55330777,55589113,56162292,56958080,57625768
United Kingdom,GBR,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,..,..,..,11,..,..
United Kingdom,GBR,"Mammal species, threatened",EN.MAM.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,4,..,..
United Kingdom,GBR,"Fish species, threatened",EN.FSH.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48,..,..,..,60,..,..
United Kingdom,GBR,"Plant species (higher), threatened",EN.HPT.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42,..,..,..,53,..,..
United Kingdom,GBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,57.36511993,57.48728943,61.12823105,61.45597839,59.45264816,59.2745018,59.19073105,58.84508896,57.43098068,59.10113907,59.84672928,59.34267044,59.16817093,56.81504822,56.56708908,56.48590088,58.11048126,59.63351822,61.12511826,65.48407745,69.37016296,76.71749115,79.7250824,80.49877167,..
United Kingdom,GBR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.93457169,18.6810808,18.49323883,18.42075991,18.34303898,18.17797358,18.0189849,17.89469666,17.82342024,17.78734984,17.75855431,17.74465247,17.76519546,17.80224095,17.83473066,17.8806022,17.95023256,18.02063948,18.05178609,18.02215966,17.96632599,17.83479229,17.62925737,17.40914204,17.1850467
United Kingdom,GBR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.17567046,65.40978213,65.57530511,65.63519108,65.69620854,65.86418966,66.04982733,66.15673713,66.13987422,66.03245384,65.90306032,65.66788253,65.2614605,64.86985247,64.58118494,64.3494176,64.13356487,63.9059469,63.69246384,63.51988225,63.42787868,63.44655894,63.44042791,63.35272885,63.31518593
United Kingdom,GBR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.88975785,15.90913706,15.93145607,15.94404901,15.96075248,15.95783676,15.93118777,15.94856621,16.03670554,16.18019632,16.33838537,16.58746499,16.97334404,17.32790658,17.58408439,17.7699802,17.91620257,18.07341362,18.25575007,18.45795809,18.60579533,18.71864877,18.93031472,19.23812911,19.49976736
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,28383.87611,28013.87296,30158.70178,34556.77261,40504.41181,42240.2463,44695.16102,50629.07992,47652.40307,39009.37155,39778.32205,42295.92738,42688.32637,43606.98379,47746.24218,45255.34492,41257.90855,40916.81151,43702.99763,43158.74113,40812.67947,47691.37688,47057.04323,49944.47021,53246.36761
United Kingdom,GBR,Individuals using the Internet (% of population),IT.NET.USER.ZS,26.8218,33.4811,56.48,64.82,65.61,70,68.82,75.09,78.39,83.56,85,85.38,87.48,89.8441,91.6133,92.0003,94.7758,90.4246,90.692,92.5166,94.8182,96.1965,96.2989,96.2988,..
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.524380748,2.391022296,1.709027363,3.218516127,2.326018533,2.790654717,2.189821324,2.930911336,-0.049411673,-4.587408192,2.260544609,0.851437739,1.528260347,1.718469613,3.160173515,2.1404056,2.206520206,3.023222198,1.551330951,1.256298998,-10.04789664,8.543111845,5.149703885,0.271650048,1.126422671
United Kingdom,GBR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.68096481,21.77330336,21.23700243,20.87608574,20.2198256,20.26454321,20.1946444,19.72290265,20.07449678,18.73336305,18.55667551,18.30102189,18.28271693,18.59271175,18.34783416,18.13973535,17.66779482,17.82152772,18.00236604,17.87363385,17.49571708,16.95531659,16.81985967,17.6714033,17.12465231
United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.805152979,0.75842516,0.899764449,0.831206604,0.741442331,0.547158772,0.575070362,0.553318266,0.669821878,0.680900728,0.565712302,0.704214809,0.624786549,0.64089092,0.737947358,0.633552834,0.590496096,0.606135164,0.563097756,0.576929649,0.683760684,0.698210494,0.681106058,0.64818085,0.638070795
United Kingdom,GBR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,66.2639544,67.47141782,67.87851799,68.3567234,69.00032626,69.29390294,69.34509634,69.76849695,69.79522749,71.69619182,71.00224713,70.3179446,70.51497699,70.06095898,70.15369059,70.468243,70.9168452,70.80967108,70.75036874,70.97606217,72.10964268,72.16866754,72.48364846,72.42319135,72.44624318
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.55634306,25.44930998,24.43150523,23.9686749,23.98452917,25.20700175,27.41285993,25.40798039,27.37943737,26.70736595,28.74636644,31.2649219,30.49953883,30.20761602,28.53200901,27.87907362,29.06155615,30.9738311,31.854534,31.90286028,29.94865206,29.28940711,34.06192838,31.91226976,30.98415884
United Kingdom,GBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.975617613,1.71220037,2.088601637,2.384739618,2.730539704,2.863995258,3.075525919,1.993411432,3.304705499,2.007450601,1.328371368,2.475958187,1.547768642,2.157087788,1.596015627,0.669172003,1.735393543,1.542527815,1.962766122,2.461330488,4.842340857,0.711756534,5.678642043,6.344914192,3.6232491
United Kingdom,GBR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2020.96814,2074.599365,2364.047363,2773.994141,3361.65625,3528.161621,3802.563477,4415.512207,4280.36084,3813.027588,3876.339111,4123.700195,4204.083008,4340.169922,4733.370605,4470.092285,4043.352539,3938.652344,4233.629883,4260.032227,4865.978027,5645.401367,5111.817383,5407.17041,5860.239258
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.74146341,77.99268293,78.14390244,78.44634146,78.74634146,79.04878049,79.24878049,79.44878049,79.6,80.05121951,80.40243902,80.95121951,80.90487805,81.00487805,81.30487805,80.95609756,81.15609756,81.25609756,81.25609756,81.36912195,80.3317561,80.64731707,81.01121951,81.23809756,..
United Kingdom,GBR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,53.66,53.533,54.146,54.111,54.534,54.864,55.378,55.146,55.449,55.604,55.529,55.67,55.929,56.256,56.521,56.722,57.074,57.273,57.525,58.037,58.277,58.02,57.703,57.38,57.489
United Kingdom,GBR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.706,69.05,68.964,69.228,68.863,69.01,69.339,69.249,69.411,68.836,68.502,68.289,68.441,68.123,68.084,68.103,68.043,67.835,67.99,67.457,67.093,66.127,66.317,66.46,65.819
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.558,4.696,5.037,4.807,4.594,4.884,5.472,5.399,5.748,7.683,7.973,8.195,8.279,7.752,6.398,5.552,4.909,4.501,4.145,3.657,4.472,4.864,3.768,4.025,4.361
United Kingdom,GBR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.5,5.5,5.4,5.3,5.2,5.1,5,4.9,4.8,4.6,4.4,4.3,4.1,4,3.9,3.9,3.8,3.8,3.8,3.8,3.9,3.9,3.9,4,..
France,FRA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,2.132403871,2.756173457,3.285676212,3.416849259,3.666734605,4.004610623,3.785210196,3.858939077,3.81383255,3.825721883,4.173290449,5.140994238,3.970231552,3.156837842,2.297141401,3.645954582,6.194089867,7.200243208,5.246579083,6.866475095,6.613935334,5.994158098,9.289128342,5.676482898,..
France,FRA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,13.1739,14.28693611,11.77505934,11.33974786,11.30522791,9.778651914,10.74001207,11.10258912,11.91465408,11.56243877,11.86132829,8.872481934,11.29997034,13.22772209,12.14193339,10.43502103,11.63550756,9.801931087,12.10387014,10.77537477,12.59059093,11.50850999,10.77728893,11.5759236,..
France,FRA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,76.8884016,76.62475206,78.12357462,77.81235556,78.08355674,78.3821505,78.31192846,77.17702644,76.58459479,76.45398143,75.27328044,77.12397904,74.23022562,72.71797336,76.17793509,75.43106347,71.42237149,70.82176998,70.9243989,69.82870563,66.39869391,68.27447939,62.22259285,64.33854583,..
France,FRA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,9.174670435,8.189725766,9.145123179,9.831733229,9.548247287,10.71049767,9.619061038,9.889463782,9.351766974,9.186733218,9.765548836,9.904202369,9.451918547,8.774886723,5.832386517,7.306739231,9.577660392,11.14295416,8.039132503,8.929077691,8.591454146,8.344776573,11.86918374,7.43712666,..
France,FRA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,5.715301674,4.349353084,4.827899539,5.163027179,4.744335453,5.330164687,4.593046416,4.948856377,4.606783477,4.481783832,4.622448782,3.465276628,4.210507948,4.521316765,2.414075358,2.510074961,2.169268868,2.701957933,1.810633997,1.027626204,0.927583554,1.320816858,1.238620818,0.584217936,..
France,FRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.32696489,1.084199225,1.031547428,1.251856792,1.137177229,1.375722363,1.240804427,1.081668328,0.931150946,0.879227504,0.969809604,1.297931503,1.271179047,1.096732116,1.121169758,1.150709688,1.214301657,1.240753021,0.981919423,1.034976392,1.049935259,1.029801617,1.341434579,1.176425827,..
France,FRA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.562999811,0.631767146,0.68162801,0.725697642,0.764112373,0.841204317,1.050091412,1.457503756,1.772843086,2.363006018,2.719719579,3.53656436,4.435697709,4.721330496,5.282130223,6.256229059,6.759975696,7.579463129,8.331585447,9.85332526,11.76597797,11.29536337,..,..,..
France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,23.48560169,23.09255864,22.74561334,22.5308784,22.50995,22.56366849,22.65327599,22.75420234,22.84380984,22.89946082,22.90371552,22.88172826,22.83305351,22.75592785,22.64757032,22.23890808,21.40008853,21.3532196,21.32855675,21.31092155,21.28808682,21.26353966,21.24080789,21.21956769,21.2000249
France,FRA,Rural population,SP.RUR.TOTL,14307114,14170605,14059551,14025439,14115447,14255918,14412545,14566533,14705729,14817425,14893418,14951111,14991648,15018442,15018072,14799609,14279017,14289152,14323906,14359738,14390983,14425783,14482930,14508304,14532968
France,FRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.51439831,76.90744136,77.25438666,77.4691216,77.49005,77.43633151,77.34672401,77.24579766,77.15619016,77.10053918,77.09628448,77.11827174,77.16694649,77.24407215,77.35242968,77.76109192,78.59991147,78.6467804,78.67144325,78.68907845,78.71191318,78.73646034,78.75919211,78.78043231,78.7999751
France,FRA,Urban population,SP.URB.TOTL,46611547,47193772,47752591,48224416,48592141,48924936,49209797,49450357,49669387,49889011,50132793,50389719,50666011,50979490,51293995,51748663,52445087,52628868,52834442,53022323,53210127,53417028,53701527,53863982,54018685
France,FRA,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,..,..,..,19,..,..
France,FRA,"Mammal species, threatened",EN.MAM.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,..,..,..,13,..,..
France,FRA,"Fish species, threatened",EN.FSH.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53,..,..,..,75,..,..
France,FRA,"Plant species (higher), threatened",EN.HPT.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47,..,..,..,65,..,..
France,FRA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,50.60308075,50.44728851,50.25168991,52.31697845,53.45763016,53.88233185,53.87541962,52.94754028,52.47552109,52.77310181,54.8817215,55.62572861,57.90901184,59.8487587,61.51047897,62.78593063,64.72767639,65.80223083,67.54351807,67.73313141,68.87094116,69.93978882,71.51072693,70.4536438,..
France,FRA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.92614679,18.87248717,18.78866081,18.68798677,18.58541673,18.50274577,18.4580572,18.44119609,18.45873117,18.50762021,18.5311286,18.54324278,18.53470171,18.44420709,18.34606775,18.24496148,18.08316274,17.93107477,17.78118338,17.60874451,17.43915804,17.24520615,17.03141577,16.78477833,16.50512103
France,FRA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.06520738,65.00836594,64.99622857,65.02869131,65.04888378,65.0595224,65.10014309,65.09651577,64.99227463,64.83205056,64.68658958,64.40128521,63.98220232,63.62621489,63.26605904,62.90341155,62.6321731,62.39807654,62.17939556,61.98116662,61.81340106,61.70403987,61.59123512,61.46607928,61.34831708
France,FRA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.00864583,16.1191469,16.21511062,16.28332192,16.36569948,16.43773183,16.44179971,16.46228814,16.5489942,16.66032923,16.78228182,17.05547201,17.48309597,17.92957802,18.38787321,18.85162696,19.28466417,19.67084868,20.03942106,20.41008888,20.7474409,21.05075397,21.37734912,21.74914239,22.1465619
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,22340.59395,22331.79483,24144.5727,29479.52221,33644.92822,34696.37183,36431.56589,41486.19078,45464.81814,41728.08842,40694.82117,43929.78409,40863.58144,42669.17951,43148.04593,36702.43237,37024.21571,38687.16264,41418.17665,40408.28486,39169.8606,43725.09995,40988.63964,44700.13842,46103.08409
France,FRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,14.3079,26.3259,30.18,36.14,39.15,42.87,46.87,66.09,70.68,71.58,77.28,77.82,81.44,81.9198,83.7511,78.006,79.2698,80.5025,82.0432,83.3397,84.7064,86.0955,85.3333,86.8364,88.6538
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.140999964,1.899467012,1.067750271,0.967827183,2.868250525,1.888565841,2.714064488,2.530481884,0.380171436,-2.824551537,2.00032476,2.437576537,0.183835265,0.781756446,0.997832947,1.066754748,0.860031075,2.08361486,1.645908724,2.027446464,-7.440645899,6.882337834,2.716762642,1.439214944,1.190467983
France,FRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.12868305,20.76402473,20.36410754,19.92327867,19.66869203,19.35523085,19.01889188,18.89889463,18.6335204,18.01982416,17.5945885,17.68000487,17.46843477,17.56999392,17.34161953,17.23644155,16.94335724,16.74830326,16.72528326,16.90700396,16.27265121,16.08772896,15.76915379,18.11098475,17.2101482
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.984496551,2.002260157,1.903783897,1.745606643,1.720185575,1.582704032,1.427064094,1.516727358,1.420306747,1.232415775,1.500880403,1.551372762,1.525944689,1.361401379,1.461546001,1.50360116,1.337984726,1.434960065,1.531101705,1.408284855,1.460434266,1.463345415,1.72017137,1.484757963,1.299794558
France,FRA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,66.41778824,67.02152168,67.5410421,68.18904468,68.34068379,68.71160752,68.90514451,69.17523064,69.7683271,70.81579874,70.71065112,70.27665028,70.39548257,70.40967115,70.42824387,70.30901131,70.60299508,70.3851824,70.13670251,70.11016086,70.97701732,70.67357261,71.75754368,70.21190384,70.91418442
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.75804899,29.43060351,28.73070176,27.13696767,27.53810386,28.16355653,28.92784848,28.85853447,29.19905968,25.88094823,27.82648809,29.53884734,30.35567865,30.59128534,30.7418129,31.69349473,31.49821007,32.31183404,32.91798189,32.88955939,28.55722282,31.28804993,36.61604843,34.45625688,33.88975423
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.417573338,1.902397975,2.064277923,1.801379448,1.63363931,1.962103363,1.997379531,2.385030203,2.300799188,0.105961139,1.089446424,0.851478363,1.082046901,0.747875807,0.570795054,1.13444009,0.517258232,0.586343158,1.114593313,1.210523083,2.977978682,1.221816141,3.018184208,4.990263683,2.087599652
France,FRA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2161.853027,2192.715576,2449.758301,3006.305908,3458.627441,3575.025146,3811.551758,4312.310547,4807.374512,4737.578125,4593.663086,4936.956055,4659.924316,4884.71582,5007.297363,4226.626465,4289.347168,4436.637207,4692.995117,4519.98584,4760.08252,5364.897461,4857.733887,5149.054688,5327.433594
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.05609756,79.15853659,79.26097561,79.11463415,80.16341463,80.16341463,80.81219512,81.11219512,81.21463415,81.41463415,81.66341463,82.11463415,81.96829268,82.2195122,82.7195122,82.32195122,82.57317073,82.57560976,82.67560976,82.82682927,82.17560976,82.32439024,82.12926829,82.92926829,..
France,FRA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,48.535,48.324,48.535,49.736,49.582,50.137,50.229,50.62,50.74,51.065,51.083,50.995,51.196,51.318,51.012,50.957,50.83,50.625,50.813,50.615,50.05,51.605,51.862,52.108,51.773
France,FRA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,62.668,62.529,62.887,62.816,62.698,62.391,62.14,62.02,62.032,62.049,61.833,61.517,61.73,61.686,60.961,60.726,60.399,60.322,60.205,59.663,58.88,59.858,60.167,60.11,59.896
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.218,8.61,8.702,8.306,8.914,8.882,8.832,8.008,7.386,9.122,9.279,9.228,9.841,9.913,10.273,10.354,10.057,9.409,9.018,8.415,8.009,7.871,7.303,7.335,7.4
France,FRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.1,3.9,3.8,3.6,3.5,3.4,3.3,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.3,3.3,3.3,3.3,3.4,3.4,3.4,..
